question_id,question,model_answer,ground_truth,confidence,cosine_sim
5a8e068b5542995085b37384,Are Ferocactus and Silene both types of plant?,"silene antirrhina silene antirrhina is a species of flowering plant in the pink family known by the common names sleepy silene and sleepy catchfly. it is native to the americas, where it is widespread throughout north america and parts of south america. it is known in europe as an introduced species. silene suksdorfii silene suksdorfii is a species of flowering plant in the pink family known by the common names suksdorf ' s silene, suksdorf ' s catchfly and cascade alpine campion. it is native to the pacific northwest of the united states, where it occurs from washington and idaho to northern california. it is mainly an alpine species, growing in the talus of high mountain slopes. it can also be found below the tree line in forested subalpine habitat. it is a squat perennial herb producing several erect stems from a leafy, woody caudex. it generally takes a clumpy form. the stems grow up to 10 or 15 centimeters tall and are hairy in texture, with glandular, sticky areas on the upper parts. the leaves occur in tufts around the caudex. they are fleshy and coated in soft hairs. solitary flowers arise on erect peduncles. each is encapsulated in an inflated calyx of fused sepals, which is starkly purple - veined and has purplish glandular hairs. silene conoidea silene conoidea is a species of flowering plant in the pink family known by the common names weed silene and large sand catchfly. it is native to eurasia, and it is known in other parts of the world, such as western north america, as a weed. it is an annual herb growing up to a meter in height with a hairy, partially glandular stem. the lance - shaped leaves are up to 12 centimeters long near the base of the plant and smaller farther up. the flower is enclosed in an inflated, hairy, glandular calyx of fused sepals which is ridged with many veins. it is open at the top, revealing five bright pink petals. silene silene is a genus of flowering plants in the family cary",yes,0.018814703449606895,-0.055829837918281555
5abbf698554299114383a0b5,Which British first-generation jet-powered medium bomber was used in the South West Pacific theatre of World War II?,,English Electric Canberra,0.23650147020816803,0.16290538012981415
5a8e1027554299653c1aa15f,Which year and which conference was the 14th season for this conference as part of the NCAA Division that the Colorado Buffaloes played in with a record of 2-6 in conference play?,2009 big 12 conference,2009 Big 12 Conference,0.13742829859256744,1.0000001192092896
5ab84bf555429916710eb01f,In 1991 Euromarché was bought by a chain that operated how any hypermarkets at the end of 2016?,"1, 462","1,462",0.4442048668861389,1.0
5a77724455429972597f153e,What race track in the midwest hosts a 500 mile race eavery May?,,Indianapolis Motor Speedway,0.08440972864627838,0.1299571841955185
5a87c13f5542996e4f30890c,"In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?",new york city,Rome,0.6233458518981934,0.5837256908416748
5ab96ab755429970cfb8eacd,"Ellie Goulding worked with what other writers on her third studio album, Delirium?",jonny lattimer,"Max Martin, Savan Kotecha and Ilya Salmanzadeh",0.23329472541809082,0.3549969792366028
5a8a43eb5542996c9b8d5e82,Which Australian city founded in 1838 contains a boarding school opened by a Prime Minister of Australia and named after a school in London of the same name.,,"Marion, South Australia",0.09841801226139069,0.11798926442861557
5ae73acb5542991e8301cc07,D1NZ is a series based on what oversteering technique?,drifting,Drifting,0.1482355147600174,1.0000001192092896
5a7320565542991f9a20c61d,who is younger Keith Bostic or Jerry Glanville ?,"jerry glanville. he earned one pro bowl selection and missed another based on a tiebreaker for the last safety chosen. in his pro bowl season, he led the american football conference in interceptions. 1987 pittsburgh steelers season the pittsburgh steelers are a professional american football team playing in the national football league. their 1987 season saw the team record an 8 - 7 record and fail to reach the playoffs. noll was renowned as a stoic character, but in complete contrast was his reaction to jerry glanville, the head coach of the oilers. after the steelers second meeting, noll in the post game handshake grabbed glanville and told him he ' d better watch out or he ' d get jumped on. this was in reaction to glanville ' s earlier comments on how the oilers field was the ' house of pain ' and his prediction that his players would intentionally hurt the steelers. keith bostic keith bostic is an american software engineer and one of the key people in the history of berkeley software distribution unix and open source software. jerry glanville jerry michael glanville",Keith Bostic,0.12837737798690796,0.28797078132629395
5ae32e125542991a06ce9946,"According to the 2001 census, what was the population of the city in which Kirton End is located?",273,"35,124",0.7738849520683289,0.29650604724884033
5adc53f75542996e6852530a,Are both Cypress and Ajuga genera?,,no,0.029134081676602364,0.16441108286380768
5a8b20335542996c9b8d5fb3,What distinction is held by the former NBA player who was a member of the Charlotte Hornets during their 1992-93 season and was head coach for the WNBA team Charlotte Sting?,"muggsy bogues tyrone curtis "" muggsy "" bogues",shortest player ever to play in the National Basketball Association,0.08554767072200775,0.2787898778915405
5a85fb085542994775f606de,What is the name of the executive producer of the film that has a score composed by Jerry Goldsmith?,,Ronald Shusett,0.10313406586647034,0.0853872150182724
5a7be2595542997c3ec972ac,"Who was born earlier, Emma Bull or Virginia Woolf?",emma bull emma bull,Adeline Virginia Woolf,0.14063811302185059,0.26999276876449585
5a77152355429966f1a36c2e,What was the Roud Folk Song Index of the nursery rhyme inspiring What Are Little Girls Made Of?,19800,821,0.3419838547706604,0.40270423889160156
5a8f4c8d554299458435d5a3,Scott Parkin has been a vocal critic of Exxonmobil and another corporation that has operations in how many countries ?,70,more than 70 countries,0.2924567461013794,0.32990336418151855
5a80840f554299485f59863b,What WB supernatrual drama series was Jawbreaker star Rose Mcgowan best known for being in?,charmed,Charmed,0.37609997391700745,0.9999999403953552
5a8361b65542992ef85e22a0,Vince Phillips held a junior welterweight title by an organization recognized by what larger Hall of Fame?,international boxing hall of fame,International Boxing Hall of Fame,0.3822769522666931,1.0
5ae7ba7a5542993210983f12,"What is the name of the singer who's song was released as the lead single from the album ""Confessions"", and that had popular song stuck behind for eight consecutive weeks?",,Usher,0.0793905109167099,0.18478895723819733
5ac2acff55429921a00ab02b,who is the younger brother of The episode guest stars of The Hard Easy ,thomas middleditch,Bill Murray,0.52970290184021,0.3473970592021942
5aba7cfe554299232ef4a2fd,The 2017–18 Wigan Athletic F.C. season will be a year in which the team competes in the league cup known as what for sponsorship reasons?,carabao cup,Carabao Cup,0.7326976656913757,0.9999999403953552
5ae5aba0554299546bf82f17,"Which of Tara Strong major voice role in animated series is an American animated television series based on the DC Comics fictional superhero team, the ""Teen Titans""?","teen titans "" and the spin - off series "" teen titans go! "", and "" "", as well as video games such as "" mortal kombat x "", "" final fantasy x - 2 "", and the "" "" series. her portrayals have garnered nominations in the annie awards and daytime emmys, and an award from the academy of interactive arts & sciences. tara strong tara strong ( born tara lyn charendoff ; february 12, 1973 ) is a canadian – american actress who has done voice work for numerous animations and video games and performed in various live - action productions. many of her major voice roles include animated series such as "" rugrats "", "" the powerpuff girls "", "" the fairly oddparents "", "" drawn together "", "" teen titans",Teen Titans Go!,0.054363541305065155,0.39488673210144043
5ae1f4cb554299234fd0436d,What is the inhabitant of the city where  122nd SS-Standarte was formed in2014,strasbourg,"276,170 inhabitants",0.8634581565856934,0.31729310750961304
5ae7e1fc55429952e35ea9cc,What color clothing do people of the Netherlands wear during Oranjegekte or to celebrate the national holiday Koningsdag? ,orange,orange,0.7342948317527771,1.0
5ae37c765542992f92d822d4,"What was the name of the 1996 loose adaptation of William Shakespeare's ""Romeo & Juliet"" written by James Gunn?",tromeo and juliet tromeo and juliet,Tromeo and Juliet,0.4151831567287445,0.9540010094642639
5ae33c4d5542992f92d82262,Robert Suettinger was the national intelligence officer under which former Governor of Arkansas?,bill clinton,William Jefferson Clinton,0.7086190581321716,0.8125027418136597
5a77cb335542997042120b3a,What American professional Hawaiian surfer born 18 October 1992 won the Rip Curl Pro Portugal?,"john john florence john "" john "" alexander florence",John John Florence,0.7937400937080383,0.9022518396377563
5a8979f4554299669944a52e,What is the middle name of the actress who plays Bobbi Bacha in Suburban Madness?,sela ward,Ann,0.844845712184906,0.3070705831050873
5a713ea95542994082a3e6e4,Alvaro Mexia had a diplomatic mission with which tribe of indigenous people?,seminole and miccosukee,Apalachees,0.2173982560634613,0.38939937949180603
5a78bd9b554299078472774a,What nationality were social anthropologists Alfred Gell and Edmund Leach?,british,British,0.5182009339332581,1.0
5a7625e8554299109176e66a,In which year was the King who made the 1925 Birthday Honours born?,george v,1865,0.08552396297454834,0.2304624766111374
5ae2dd2055429928c423950d,"What is the county seat of the county where East Lempster, New Hampshire is located?",,Newport,0.11581798642873764,0.19074949622154236
5abdf12255429976d4830a2f,The Album Against the Wind was the 11th Album of a Rock singer Robert C Seger born may 6 1945. What was the Rock singers stage name ?,bob seger,Bob Seger,0.5428219437599182,1.0000001192092896
5a88658955429938390d3f47,Rostker v. Goldberg held that the practice of what way of filling armed forces vacancies was consitutional?,requiring only men to register for the draft,Conscription,0.5107049942016602,0.5794879198074341
5a86ebac55429960ec39b6d6,"Handi-Snacks are a snack food product line sold by what American multinational confectionery, food, and beverage company that is based in Illinois?",mondelez international,"Mondelez International, Inc.",0.6498106122016907,0.9486631155014038
5aba5d2e55429901930fa799,"What was the name of a woman from the book titled ""Their Lives: The Women Targeted by the Clinton Machine "" and was also a former white house intern?",monica lewinsky,Monica Lewinsky,0.3754769265651703,1.0
5ae5736e5542990ba0bbb2b3,"When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?","april 1, 1949","April 1, 1949",0.7935357093811035,1.0000001192092896
5ae005b555429942ec259bec,"In what year was the novel that Lourenço Mutarelli based ""Nina"" on based first published?",1970,1866,0.8844088315963745,0.5969395041465759
5a7759fc5542993569682d60,Where are Teide National Park and Garajonay National Park located?,tenerife,"Canary Islands, Spain",0.24816931784152985,0.7189079523086548
5a835478554299123d8c20ed,How many copies of Roald Dahl's variation on a popular anecdote sold?,250 million,250 million,0.1783338189125061,1.0
5aba749055429901930fa7d8,What occupation do Chris Menges and Aram Avakian share?,film editor and director,director,0.19909147918224335,0.7688092589378357
5abfb3425542990832d3a1c0,Andrew Jaspan was the co-founder of what not-for-profit media outlet?,the conversation,The Conversation,0.8648701906204224,1.0
5ac3165c5542995ef918c10a,Which American film director hosted the 18th Independent Spirit Awards in 2002?,john waters,John Waters,0.8533635139465332,1.0
5ae53b545542990ba0bbb23c,Where does the hotel and casino located in which Bill Cosby's third album was recorded?,"las vegas, nevada",Las Vegas Strip in Paradise,0.16076940298080444,0.6926444172859192
5ae224da554299234fd043ee,Do the drinks Gibson and Zurracapote both contain gin?,gibson,no,0.37271615862846375,0.14944151043891907
5ae2b770554299495565db0f,"In what month is the annual documentary film festival, that is presented by the fortnightly published British journal of literary essays, held? ",march and april,March and April,0.2182021588087082,1.0000001192092896
5a80b3a9554299485f5986cc,Tysons Galleria is located in what county?,fairfax,Fairfax County,0.3304843604564667,0.8125433325767517
5a8e0a005542995085b373a1,Bordan Tkachuk was the CEO of a company that provides what sort of products?,it,IT products and services,0.8405724763870239,0.34153228998184204
5ac1b8ee5542994d76dccedc,"Which filmmaker was known for animation, Lev Yilmaz or Pamela B. Green?",lev yilmaz levni yilmaz,Levni Yilmaz,0.6082684397697449,0.9061222076416016
5adccd795542990d50227d2c,In which city is the ambassador of the Rabat-Salé-Kénitra administrative region to China based?,beijing,Beijing,0.7884510159492493,1.0000001192092896
5a84c4135542994c784dda31,Are Yingkou and Fuding the same level of city?,fuding,no,0.12651856243610382,0.13692227005958557
5a85eed75542996432c5713b,Where did the descendants of the group of black Indians associated with the Seminole people settle?,florida and oklahoma,"Coahuila, Mexico",0.6073508262634277,0.35001081228256226
5a774e9c55429972597f14f3,David Huntsinger has worked with this gospel singer born in the month of July?,,Larnelle Harris,0.05277504771947861,0.17567934095859528
5ae738f75542991bbc9761c4,What year was the brother of this first round draft pick by the Washington Redskins drafted?,1999,2003,0.5893900394439697,0.7454123497009277
5ac32b565542995ef918c154,Where is the stadium at which 1964 Georgia Tech Yellow Jackets football team played their home game located? ,grant field,North Avenue at Techwood Drive,0.46868035197257996,0.20065344870090485
5abc8d75554299700f9d7900,"Since 2 June 2017, The Leader of Fine Gael had been held by which Irish Fine Gael politician who has served as Taoiseach and Minister for Defence?",leo varadkar,Leo Varadkar,0.908309280872345,1.0
5a8bb29b554299240d9c2089,Which American film actor and dancer starred in the 1945 film Johnny Angel?,george raft,George Raft,0.8133580684661865,1.0
5ab659e355429954757d324e,hree Men on a Horse is a play by a playwright born in which year ?,1971,1887,0.4588950574398041,0.538550078868866
5a8b8b3155429949d91db5d7,What type of activity does Owner earnings and Warren Buffett have in common?,valuation method,business,0.24585546553134918,0.20359788835048676
5ae7eaf65542994a481bbe1d,When was the  former Indian cricketer who made his ODI debuts during the 2000 ICC KnockOut Trophy born? ,7 october 1978,7 October 1978,0.9023329615592957,1.0000001192092896
5a8c4c625542995e66a475a1,"Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named?",lockheed c - 130 hercules,B-17 Flying Fortress bomber,0.34417885541915894,0.5737007856369019
5a818387554299260e20a291,"Based on a True Story... is an album by which country music star, with the single My Eyes?",blake shelton,Blake Shelton,0.7145898342132568,1.0000001192092896
5ab978855542996be2020512,"Over how many centuries were the ""dwelling place of the dead"" built?",three,three centuries,0.4686121940612793,0.44269120693206787
5ae63dad55429929b0807afe,"When was the British author who wrote the novel on which ""Here We Go Round the Mulberry Bush"" was based born? ",hunter davies,7 January 1936,0.16268305480480194,0.10983359813690186
5a7a455c5542994f819ef1a7,"Who died first, George Archainbaud or Ralph Murphy?",george archainbaud george archainbaud,George Archainbaud,0.15467946231365204,0.947219729423523
5a7dcc775542990b8f503ab5,Which component of shellite has the formula (ON)CHOH?,picric acid picric acid,picric acid,0.5981643795967102,0.9583649635314941
5a887bc0554299206df2b2b6,The Argentine PGA Championship record holder has won how many tournaments worldwide?,230,230,0.42025503516197205,1.0000001192092896
5a83880e554299123d8c214e,Suicide's 1977 released album features a song based on what brand's comic character?,marvel comics,Marvel,0.6528311967849731,0.7922382354736328
5a879adb5542996e4f30887f,What other political position did the person who introduced the DISCLOSE Act hold?,,United States Senator,0.048050232231616974,0.1465287208557129
5add11935542994734353827,Were the bands Skin Yard and Ostava from the U.S.?,,no,0.04708573594689369,0.16441108286380768
5a8c5569554299240d9c2126,Are Daryl Hall and Gerry Marsden both musicians?,"daryl hall is generally the lead vocalist of the pairing. john oates primarily plays electric guitar and provides backing vocals. the two write most of the songs they perform, either separately or in collaboration",yes,0.01937989704310894,0.06729219853878021
5a75f0ea5542994ccc91866c,What major truck road is located in Backford Cross?,u. s. route 19 truck,The A41,0.23335088789463043,0.35372525453567505
5a89f5815542993b751ca9c5,In which role did Caroline Carver played in a 1999 Hallmark Entertainment made-for-TV fantasy movie?,princess jessica,Princess Jessica,0.9776515960693359,1.0000001192092896
5a8d5fc6554299585d9e37c6,"What's the name of the fantasy film starring Sarah Bolger, featuring a New England family who discover magical creatures around their estate?",the spiderwick chronicles,The Spiderwick Chronicles,0.4451712369918823,1.0
5ac120c55542992a796dedfc,Maxeda has been owned since 2004 by which American multinational equity firm?,kohlberg kravis roberts,KKR & Co,0.6847417950630188,0.6019560098648071
5ab7c1a955429928e1fe38c8,The youngest daughter of Lady Mary-Gaye Curzon stars with Douglas Smith and Lucien Laviscount  in what 2017 film?,the bye bye man,The Bye Bye Man,0.44944170117378235,1.0
5abd01205542992ac4f3819b,Mummulgum is a stop on the Bruxner Highway before reaching the town on the banks of which river?,clarence river,Richmond,0.3225439190864563,0.43638700246810913
5ab69c25554299110f219a39,"Which American audio engineer and clandestine chemist, who was a key figure in the San Francisco Bay Area hippie movement during the 1960s recorded the album ""Old and in the Way?""",owsley stanley owsley stanley,Owsley Stanley,0.538070559501648,0.880837619304657
5a7b12a355429927d897bf2a,When was the palace founded at which Columba de Dunbar died in 1435?,7 november 1435,the late 12th Century,0.15597355365753174,0.5402708053588867
5ae0006755429925eb1afbd3,"Where is the Bubblegum Alley, that is similar to Gum Wall, located in California?",san luis obispo,"San Luis Obispo, California",0.2350231409072876,0.8971234560012817
5ae305df5542992decbdcdc3,"At what venue was the January 2, 2012 game featured the University of Louisville team?",mercedes - benz superdome,Mercedes-Benz Superdome,0.8114413619041443,1.0
5a8574945542997b5ce3fffb,"Which film was Oscar nominated, LaLee's Kin: The Legacy of Cotton or Gimme Shelter, the 1970 Rolling Stones documentary?",lalee ' s kin : the legacy of cotton lalee ' s kin : the legacy of cotton,LaLee's Kin: The Legacy of Cotton,0.10192324221134186,0.9632183313369751
5a7332935542991f9a20c67d,"Which board game was published most recently, Pirate's Cove or Catan?",pirate ' s cove pirate ' s cove,Pirate's Cove,0.20222987234592438,0.9623531699180603
5a80071f5542992bc0c4a684,Alice David is the voice of Lara Croft in a video game developed by which company ?,core design,Crystal Dynamics,0.21075433492660522,0.046917177736759186
5ae73c065542991e8301cc18,"Which Eminem album included vocals from a singer who had an album titled ""Unapologetic""?",the marshall mathers lp 2,"""The Marshall Mathers LP 2""",0.41809889674186707,0.9334140419960022
5a87d8215542994775f60800,"This American crime film set in South Los Angeles was written and directed by the same director and writer of screenwriter of ""Street Kings"", ""End of Watch"", ""Sabotage"", ""Fury"" and what other film? ",suicide squad,Suicide Squad,0.6126977205276489,1.0
5ac2ffbd554299677310267b,SuperMansion starred the actress who had a recurring role as whom on Workaholics?,,Jillian Belk,0.04375746473670006,0.21777251362800598
5a7c960655429935c91b5244,"The 1974 Texas Tech Raiders football team represented what public research university in Lubbock, Texas?",texas tech university,Texas Tech University,0.9025864601135254,1.0
5a7d61775542991319bc93b9,"During Siege of Bharatpur, which Commander-in-Chief of Ireland and Commander-in-Chief of India contributed to the storming of the castle?","stapleton cotton, 1st viscount combermere field marshal stapleton cotton, 1st viscount combermere",Lord Combermere,0.25207942724227905,0.5448371171951294
5ac1c6805542994ab5c67e11,For what type of work is the production company for The Year Without a Santa Claus best known?,father - and - son production team of alexander and ilya salkind,"seasonal television specials, particularly its work in stop motion animation",0.04808437451720238,0.22588703036308289
5a7a230e5542996a35c170ee,"What year was the film that starred the composer for ""The Naked Brothers Band""?",,2014,0.038869962096214294,0.19459539651870728
5ae4627d5542991a06ce9a4d,The author of Sexual Politics attended which British University?,oxford university,Oxford,0.1211894303560257,0.79380202293396
5ac2d1d755429921a00ab053,"Who had the best singles ranking, Roberta Vinci or Jorge Lozano?","roberta vinci roberta vinci ( ] ; born 18 february 1983 ) is an italian tennis player. up until 6 april 2015, she held the position of world no. 1 in doubles, while reaching a career - high of world no. 7 in singles in may 2016. she is the fourth italian woman to have reached the top 10 in singles, together with flavia pennetta, francesca schiavone and sara errani. at 33 years and 4 days old, she is also the oldest ever player to make her first appearance in the top 10. 2011 barcelona ladies open – doubles sara errani and roberta vinci were the defending champions, but roberta vinci chose not to continue her performance before the quarterfinals. 1994 athens international – doubles horacio de la pena and jorge lozano were the defending champions, but did not participate this year. jorge lozano jorge lozano",Roberta Vinci,0.05435771122574806,0.5521857738494873
5ab4e3065542990594ba9cb4,Both Truth in Science and Discovery embrace what campaign?,teach the controversy,"""Teach the Controversy"" campaign",0.1545526087284088,0.8893056511878967
5ac298f9554299657fa28fc9,"Josey Scott and Ian Watkins were both promising musicians. Which of these talented men was incarcerated, impacting his career with a rock band?",ian watkins,Lostprophets disbanded in 2013 after Watkins was charged with sexual offences in late 2012.,0.0454077422618866,0.336101770401001
5ab6a2be554299710c8d1f08,The movies Queen of Blood and Battle Beyond the Sun both contained scenes from what 1959 Soviet feature?,nebo zovyot,Nebo Zovyot,0.041987817734479904,1.0000001192092896
5a738d27554299623ed4abf3,"Who was born first, Erika Jayne or Marco Da Silva",,Erika Jayne,0.1971263587474823,0.16745421290397644
5ab2a186554299295394677b,"When did the English local newspaper, featuring the sculpture and war memorial in the Forbury gardens, change names?",2009,2009,0.7290433645248413,1.0
5a8704f8554299211dda2ba4,What is the name of the Isles who were led by Aonghus Mór and covered a total land area of over 8300 km2?,kingdom of the isles,Kingdom of the Isles,0.0893956869840622,1.0
5ab5ed505542997d4ad1f255,"Who is Bruce Spizer an expert on, known as the most influential act of the rock era?",the beatles,The Beatles,0.7722607851028442,1.0000001192092896
5a77c1505542997042120b1b,"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?",chattahoochee,"""We'll Burn That Bridge""",0.1259155422449112,0.10367386043071747
