question_id,question,model_answer,ground_truth,confidence,cosine_sim
5ae4a3265542995ad6573de5,"Hayden is a singer-songwriter from Canada, but where does Buck-Tick hail from?"," thornhill, ontario","Fujioka, Gunma",0.35339996218681335,0.23576787114143372
5ae0361155429925eb1afc2c,Which  French ace pilot and adventurer fly L'Oiseau Blanc,,Charles Eugène,0.5299108624458313,0.14864949882030487
5abc0a5d5542993f40c73c64,Are Freakonomics and In the Realm of the Hackers both American documentaries?,,no,0.7392406463623047,0.16441108286380768
5a7cc50e554299452d57ba3e,"Which band, Letters to Cleo or Screaming Trees, had more members?",,Letters to Cleo,0.5285751819610596,0.15757477283477783
5abf63f15542997ec76fd3ea,Alexander Kerensky was defeated and destroyed by the Bolsheviks in the course of a civil war that ended when ?, persecution,October 1922,0.5674388408660889,0.0986260250210762
5a8ef2a75542995a26add583,Seven Brief Lessons on Physics was written by an Italian physicist that has worked in France since what year?,,2000,0.42546722292900085,0.16034439206123352
5a80721b554299485f5985ef,"The Livesey Hal War Memorial commemorates the fallen of which war, that had over 60 million casualties?", world war i,World War II,0.29012343287467957,0.8773545026779175
5ab51dae5542991779162d82,Are both Elko Regional Airport and Gerald R. Ford International Airport located in Michigan?,,no,0.5288472771644592,0.16441108286380768
5a7571135542992d0ec05f98,Ralph Hefferline was a psychology professor at a university that is located in what city?, columbia,New York City,0.4871644675731659,0.4546217918395996
5a7a0e1e5542990783324e1a,Which dog's ancestors include Gordon and Irish Setters: the Manchester Terrier or the Scotch Collie?,,Scotch Collie,0.4538010358810425,0.13002732396125793
5a74106b55429979e288289e,Where is the company that Sachin Warrier worked for as a software engineer headquartered? ,,Mumbai,0.11490543931722641,0.15064072608947754
5a79311755429970f5fffe67,"A Japanese manga series based on a 16 year old high school student Ichitaka Seto, is written and illustrated by someone born in what year?",,1962,0.41842490434646606,0.15516193211078644
5ab2d3df554299194fa9352c,The battle in which Giuseppe Arimondi lost his life secured what for Ethiopia?, sovereignty and freedom from colonization,sovereignty,0.2833261489868164,0.7126229405403137
5a760ab65542994ccc918697,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?, nelson rockefeller,Nelson Rockefeller,0.43690118193626404,1.0
5a7d54165542995f4f402256,"A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?", firth of forth,Yellowcraig,0.14834634959697723,0.16409827768802643
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?, phil spector,Phil Spector,0.5878086090087891,0.9999999403953552
5add61d65542995b365fab21,What type of forum did a former Soviet statesman initiate?,,Organizations could come together to address global issues,0.7498669624328613,0.10238423943519592
5a8e068b5542995085b37384,Are Ferocactus and Silene both types of plant?,,yes,0.11309151351451874,0.2183379977941513
5abbf698554299114383a0b5,Which British first-generation jet-powered medium bomber was used in the South West Pacific theatre of World War II?, english electric canberra,English Electric Canberra,0.2031293511390686,1.0
5a8e1027554299653c1aa15f,Which year and which conference was the 14th season for this conference as part of the NCAA Division that the Colorado Buffaloes played in with a record of 2-6 in conference play?, 2009 big 12,2009 Big 12 Conference,0.13240163028240204,0.9014487862586975
5ab84bf555429916710eb01f,In 1991 Euromarché was bought by a chain that operated how any hypermarkets at the end of 2016?,,"1,462",0.4042774736881256,-0.09202457219362259
5a77724455429972597f153e,What race track in the midwest hosts a 500 mile race eavery May?,,Indianapolis Motor Speedway,0.7348566651344299,0.1299571841955185
5a87c13f5542996e4f30890c,"In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?",,Rome,0.19827914237976074,0.20485973358154297
5ab96ab755429970cfb8eacd,"Ellie Goulding worked with what other writers on her third studio album, Delirium?", starsmith,"Max Martin, Savan Kotecha and Ilya Salmanzadeh",0.10928191989660263,0.19321796298027039
5a8a43eb5542996c9b8d5e82,Which Australian city founded in 1838 contains a boarding school opened by a Prime Minister of Australia and named after a school in London of the same name.,,"Marion, South Australia",0.9072001576423645,0.11798926442861557
5ae73acb5542991e8301cc07,D1NZ is a series based on what oversteering technique?,,Drifting,0.7003509402275085,0.1741703599691391
5a7320565542991f9a20c61d,who is younger Keith Bostic or Jerry Glanville ?,,Keith Bostic,0.23154813051223755,0.1568235158920288
5ae32e125542991a06ce9946,"According to the 2001 census, what was the population of the city in which Kirton End is located?",,"35,124",0.4376439154148102,-0.08778803795576096
5adc53f75542996e6852530a,Are both Cypress and Ajuga genera?," might contain the genera "" acrymia "", "" ajuga "", "" cymaria "", "" garrettia "", "" holocheila "".",no,0.08493534475564957,-0.010938255116343498
5a8b20335542996c9b8d5fb3,What distinction is held by the former NBA player who was a member of the Charlotte Hornets during their 1992-93 season and was head coach for the WNBA team Charlotte Sting?,,shortest player ever to play in the National Basketball Association,0.6658820509910583,-0.013203982263803482
5a85fb085542994775f606de,What is the name of the executive producer of the film that has a score composed by Jerry Goldsmith?,,Ronald Shusett,0.6920086145401001,0.0853872150182724
5a7be2595542997c3ec972ac,"Who was born earlier, Emma Bull or Virginia Woolf?", emma bull,Adeline Virginia Woolf,0.1412891149520874,0.3257633447647095
5a77152355429966f1a36c2e,What was the Roud Folk Song Index of the nursery rhyme inspiring What Are Little Girls Made Of?,,821,0.38680756092071533,0.06815781444311142
5a8f4c8d554299458435d5a3,Scott Parkin has been a vocal critic of Exxonmobil and another corporation that has operations in how many countries ?,,more than 70 countries,0.4035215377807617,0.0710732564330101
5a80840f554299485f59863b,What WB supernatrual drama series was Jawbreaker star Rose Mcgowan best known for being in?,,Charmed,0.5641800165176392,0.1980246603488922
5a8361b65542992ef85e22a0,Vince Phillips held a junior welterweight title by an organization recognized by what larger Hall of Fame?,,International Boxing Hall of Fame,0.10688599944114685,0.10445238649845123
5ae7ba7a5542993210983f12,"What is the name of the singer who's song was released as the lead single from the album ""Confessions"", and that had popular song stuck behind for eight consecutive weeks?",,Usher,0.3968889117240906,0.18478895723819733
5ac2acff55429921a00ab02b,who is the younger brother of The episode guest stars of The Hard Easy , thomas middleditch,Bill Murray,0.3613685369491577,0.3473970592021942
5aba7cfe554299232ef4a2fd,The 2017–18 Wigan Athletic F.C. season will be a year in which the team competes in the league cup known as what for sponsorship reasons?,,Carabao Cup,0.2615201473236084,0.22774872183799744
5ae5aba0554299546bf82f17,"Which of Tara Strong major voice role in animated series is an American animated television series based on the DC Comics fictional superhero team, the ""Teen Titans""?",,Teen Titans Go!,0.05638275668025017,0.23683500289916992
5ae1f4cb554299234fd0436d,What is the inhabitant of the city where  122nd SS-Standarte was formed in2014,,"276,170 inhabitants",0.28372013568878174,-0.005823390558362007
5ae7e1fc55429952e35ea9cc,What color clothing do people of the Netherlands wear during Oranjegekte or to celebrate the national holiday Koningsdag? , orange,orange,0.29152756929397583,1.0
5ae37c765542992f92d822d4,"What was the name of the 1996 loose adaptation of William Shakespeare's ""Romeo & Juliet"" written by James Gunn?", tromeo and juliet,Tromeo and Juliet,0.4527030885219574,1.0
5ae33c4d5542992f92d82262,Robert Suettinger was the national intelligence officer under which former Governor of Arkansas?,,William Jefferson Clinton,0.5475077033042908,0.11810532212257385
5a77cb335542997042120b3a,What American professional Hawaiian surfer born 18 October 1992 won the Rip Curl Pro Portugal?,"What American professional Hawaiian surfer born 18 October 1992 won the Rip Curl Pro Portugal?coco ho coco malia camille hapaikekoa ho ( born april 28, 1991 ) is a professional hawaiian surfer born in honolulu, hawaii. she began surfing at 7 years old, following in the footsteps of her family. today, coco has won over 25 surfing awards and has been voted a top three fan favorite in surfer magazine ’ s surfer poll. moche rip curl pro portugal 2015 the moche rip curl pro portugal 2015 was an event of the association of surfing professionals for 2015 asp world tour. john john florence john "" john "" alexander florence",John John Florence,0.15119794011116028,0.28444159030914307
5a8979f4554299669944a52e,What is the middle name of the actress who plays Bobbi Bacha in Suburban Madness?, sela ward,Ann,0.8107860684394836,0.3070705831050873
5a713ea95542994082a3e6e4,Alvaro Mexia had a diplomatic mission with which tribe of indigenous people?,,Apalachees,0.7015618681907654,0.23068010807037354
5a78bd9b554299078472774a,What nationality were social anthropologists Alfred Gell and Edmund Leach?,,British,0.3124377727508545,0.18973200023174286
5a7625e8554299109176e66a,In which year was the King who made the 1925 Birthday Honours born?,,1865,0.4621915817260742,0.20251117646694183
5ae2dd2055429928c423950d,"What is the county seat of the county where East Lempster, New Hampshire is located?",,Newport,0.22070959210395813,0.19074949622154236
5abdf12255429976d4830a2f,The Album Against the Wind was the 11th Album of a Rock singer Robert C Seger born may 6 1945. What was the Rock singers stage name ?,,Bob Seger,0.6916823983192444,0.09969670325517654
5a88658955429938390d3f47,Rostker v. Goldberg held that the practice of what way of filling armed forces vacancies was consitutional?,,Conscription,0.6782886981964111,0.20702987909317017
5a86ebac55429960ec39b6d6,"Handi-Snacks are a snack food product line sold by what American multinational confectionery, food, and beverage company that is based in Illinois?", mondelez international,"Mondelez International, Inc.",0.6849750280380249,0.9486631155014038
5aba5d2e55429901930fa799,"What was the name of a woman from the book titled ""Their Lives: The Women Targeted by the Clinton Machine "" and was also a former white house intern?",,Monica Lewinsky,0.8287125825881958,0.1210365891456604
5ae5736e5542990ba0bbb2b3,"When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?"," april 1, 1949","April 1, 1949",0.6209864020347595,1.0000001192092896
5ae005b555429942ec259bec,"In what year was the novel that Lourenço Mutarelli based ""Nina"" on based first published?",,1866,0.3353361189365387,0.1609186828136444
5a7759fc5542993569682d60,Where are Teide National Park and Garajonay National Park located?, tenerife,"Canary Islands, Spain",0.1520693451166153,0.7189079523086548
5a835478554299123d8c20ed,How many copies of Roald Dahl's variation on a popular anecdote sold?,,250 million,0.8255497813224792,0.12327023595571518
5aba749055429901930fa7d8,What occupation do Chris Menges and Aram Avakian share?,,director,0.7779872417449951,0.22197771072387695
5abfb3425542990832d3a1c0,Andrew Jaspan was the co-founder of what not-for-profit media outlet?, the conversation,The Conversation,0.5303863286972046,1.0
5ac3165c5542995ef918c10a,Which American film director hosted the 18th Independent Spirit Awards in 2002?, john waters,John Waters,0.22465352714061737,1.0
5ae53b545542990ba0bbb23c,Where does the hotel and casino located in which Bill Cosby's third album was recorded?," flamingo hotel in las vegas, nevada",Las Vegas Strip in Paradise,0.13581956923007965,0.682773232460022
5ae224da554299234fd043ee,Do the drinks Gibson and Zurracapote both contain gin?, gin and vermouth,no,0.20907184481620789,0.07916148006916046
5ae2b770554299495565db0f,"In what month is the annual documentary film festival, that is presented by the fortnightly published British journal of literary essays, held? ",,March and April,0.23714853823184967,0.14756515622138977
5a80b3a9554299485f5986cc,Tysons Galleria is located in what county?,,Fairfax County,0.2360980361700058,0.12473331391811371
5a8e0a005542995085b373a1,Bordan Tkachuk was the CEO of a company that provides what sort of products?,,IT products and services,0.5343072414398193,0.11303354799747467
5ac1b8ee5542994d76dccedc,"Which filmmaker was known for animation, Lev Yilmaz or Pamela B. Green?", lev yilmaz,Levni Yilmaz,0.12231065332889557,0.9466667175292969
5adccd795542990d50227d2c,In which city is the ambassador of the Rabat-Salé-Kénitra administrative region to China based?,,Beijing,0.8259671330451965,0.15987122058868408
5a84c4135542994c784dda31,Are Yingkou and Fuding the same level of city?, prefecture - level,no,0.0813082605600357,0.07341904938220978
5a85eed75542996432c5713b,Where did the descendants of the group of black Indians associated with the Seminole people settle?, florida and oklahoma,"Coahuila, Mexico",0.20022158324718475,0.35001081228256226
5a774e9c55429972597f14f3,David Huntsinger has worked with this gospel singer born in the month of July?,,Larnelle Harris,0.5212838649749756,0.17567934095859528
5ae738f75542991bbc9761c4,What year was the brother of this first round draft pick by the Washington Redskins drafted?, 1999,2003,0.826994776725769,0.7454123497009277
5ac32b565542995ef918c154,Where is the stadium at which 1964 Georgia Tech Yellow Jackets football team played their home game located? , atlanta,North Avenue at Techwood Drive,0.09863675385713577,0.305324912071228
5abc8d75554299700f9d7900,"Since 2 June 2017, The Leader of Fine Gael had been held by which Irish Fine Gael politician who has served as Taoiseach and Minister for Defence?", leo varadkar,Leo Varadkar,0.7365357875823975,1.0
5a8bb29b554299240d9c2089,Which American film actor and dancer starred in the 1945 film Johnny Angel?, george raft george raft,George Raft,0.1205383762717247,0.906019926071167
5ab659e355429954757d324e,hree Men on a Horse is a play by a playwright born in which year ?,,1887,0.9049565196037292,0.15456131100654602
5a8b8b3155429949d91db5d7,What type of activity does Owner earnings and Warren Buffett have in common?,,business,0.5958003997802734,0.26339930295944214
5ae7eaf65542994a481bbe1d,When was the  former Indian cricketer who made his ODI debuts during the 2000 ICC KnockOut Trophy born? , 7 october 1978,7 October 1978,0.6893103718757629,1.0000001192092896
5a8c4c625542995e66a475a1,"Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named?",,B-17 Flying Fortress bomber,0.21997080743312836,0.14161497354507446
5a818387554299260e20a291,"Based on a True Story... is an album by which country music star, with the single My Eyes?"," blake shelton. it was released on march 26, 2013 via warner bros. records and debuted at # 3 with a career best for shelton at nearly 200, 000 sold. the album became the ninth best - selling album of 2013 in the us, earning shelton a platinum certification by the riaa on september 30, 2013. in 2016, "" based on a true story … "" was certified double - platinum by the riaa. my eyes ( blake shelton song ) "" my eyes "" is a song recorded by american country music artist blake shelton",Blake Shelton,0.19404436647891998,0.41904762387275696
5ab978855542996be2020512,"Over how many centuries were the ""dwelling place of the dead"" built?",,three centuries,0.2679576575756073,0.11282046884298325
5ae63dad55429929b0807afe,"When was the British author who wrote the novel on which ""Here We Go Round the Mulberry Bush"" was based born? ",,7 January 1936,0.6654619574546814,0.047619424760341644
5a7a455c5542994f819ef1a7,"Who died first, George Archainbaud or Ralph Murphy?",,George Archainbaud,0.22258061170578003,0.11084529012441635
5a7dcc775542990b8f503ab5,Which component of shellite has the formula (ON)CHOH?,,picric acid,0.6301937699317932,0.13616785407066345
5a887bc0554299206df2b2b6,The Argentine PGA Championship record holder has won how many tournaments worldwide?,,230,0.12952807545661926,0.1509503722190857
5a83880e554299123d8c214e,Suicide's 1977 released album features a song based on what brand's comic character?, marvel,Marvel,0.24567754566669464,1.0000001192092896
5a879adb5542996e4f30887f,What other political position did the person who introduced the DISCLOSE Act hold?,,United States Senator,0.6244018077850342,0.1465287208557129
5add11935542994734353827,Were the bands Skin Yard and Ostava from the U.S.?,,no,0.2710133194923401,0.16441108286380768
5a8c5569554299240d9c2126,Are Daryl Hall and Gerry Marsden both musicians?,,yes,0.13172443211078644,0.2183379977941513
5a75f0ea5542994ccc91866c,What major truck road is located in Backford Cross?,,The A41,0.36558252573013306,0.12901857495307922
5a89f5815542993b751ca9c5,In which role did Caroline Carver played in a 1999 Hallmark Entertainment made-for-TV fantasy movie?, princess jessica,Princess Jessica,0.6062889695167542,1.0000001192092896
5a8d5fc6554299585d9e37c6,"What's the name of the fantasy film starring Sarah Bolger, featuring a New England family who discover magical creatures around their estate?",,The Spiderwick Chronicles,0.3926430642604828,0.13820795714855194
5ac120c55542992a796dedfc,Maxeda has been owned since 2004 by which American multinational equity firm?, kohlberg kravis roberts,KKR & Co,0.7433639168739319,0.6019560098648071
5ab7c1a955429928e1fe38c8,The youngest daughter of Lady Mary-Gaye Curzon stars with Douglas Smith and Lucien Laviscount  in what 2017 film?, bottom of the world,The Bye Bye Man,0.31703874468803406,0.25018981099128723
5abd01205542992ac4f3819b,Mummulgum is a stop on the Bruxner Highway before reaching the town on the banks of which river?,,Richmond,0.46647581458091736,0.13108626008033752
5ab69c25554299110f219a39,"Which American audio engineer and clandestine chemist, who was a key figure in the San Francisco Bay Area hippie movement during the 1960s recorded the album ""Old and in the Way?""",owsley stanley owsley stanley,Owsley Stanley,0.539612352848053,0.880837619304657
5a7b12a355429927d897bf2a,When was the palace founded at which Columba de Dunbar died in 1435?,,the late 12th Century,0.27273815870285034,0.0956302285194397
5ae0006755429925eb1afbd3,"Where is the Bubblegum Alley, that is similar to Gum Wall, located in California?", san luis obispo,"San Luis Obispo, California",0.835896909236908,0.8971234560012817
5ae305df5542992decbdcdc3,"At what venue was the January 2, 2012 game featured the University of Louisville team?",,Mercedes-Benz Superdome,0.9244492053985596,0.17628958821296692
5a8574945542997b5ce3fffb,"Which film was Oscar nominated, LaLee's Kin: The Legacy of Cotton or Gimme Shelter, the 1970 Rolling Stones documentary?"," gimme shelter "". gimme shelter",LaLee's Kin: The Legacy of Cotton,0.04787508770823479,0.09573087096214294
5a7332935542991f9a20c67d,"Which board game was published most recently, Pirate's Cove or Catan?",,Pirate's Cove,0.6675933003425598,0.12657670676708221
5a80071f5542992bc0c4a684,Alice David is the voice of Lara Croft in a video game developed by which company ?,,Crystal Dynamics,0.18508176505565643,-0.014254668727517128
5ae73c065542991e8301cc18,"Which Eminem album included vocals from a singer who had an album titled ""Unapologetic""?",,"""The Marshall Mathers LP 2""",0.22002944350242615,0.06123858317732811
5a87d8215542994775f60800,"This American crime film set in South Los Angeles was written and directed by the same director and writer of screenwriter of ""Street Kings"", ""End of Watch"", ""Sabotage"", ""Fury"" and what other film? ",,Suicide Squad,0.1380346715450287,0.17137160897254944
5ac2ffbd554299677310267b,SuperMansion starred the actress who had a recurring role as whom on Workaholics?,,Jillian Belk,0.9289534091949463,0.21777251362800598
5a7c960655429935c91b5244,"The 1974 Texas Tech Raiders football team represented what public research university in Lubbock, Texas?",,Texas Tech University,0.8004837036132812,0.13033053278923035
5a7d61775542991319bc93b9,"During Siege of Bharatpur, which Commander-in-Chief of Ireland and Commander-in-Chief of India contributed to the storming of the castle?",,Lord Combermere,0.7679859399795532,0.2099398821592331
5ac1c6805542994ab5c67e11,For what type of work is the production company for The Year Without a Santa Claus best known?, live - action,"seasonal television specials, particularly its work in stop motion animation",0.24939896166324615,0.491507351398468
5a7a230e5542996a35c170ee,"What year was the film that starred the composer for ""The Naked Brothers Band""?",,2014,0.711578905582428,0.19459539651870728
5ae4627d5542991a06ce9a4d,The author of Sexual Politics attended which British University?,,Oxford,0.6457149982452393,0.15402278304100037
5ac2d1d755429921a00ab053,"Who had the best singles ranking, Roberta Vinci or Jorge Lozano?", 51,Roberta Vinci,0.34290340542793274,0.138665109872818
5ab4e3065542990594ba9cb4,Both Truth in Science and Discovery embrace what campaign?,,"""Teach the Controversy"" campaign",0.6623225808143616,0.17906130850315094
5ac298f9554299657fa28fc9,"Josey Scott and Ian Watkins were both promising musicians. Which of these talented men was incarcerated, impacting his career with a rock band?",,Lostprophets disbanded in 2013 after Watkins was charged with sexual offences in late 2012.,0.6150787472724915,0.030185699462890625
5ab6a2be554299710c8d1f08,The movies Queen of Blood and Battle Beyond the Sun both contained scenes from what 1959 Soviet feature?,,Nebo Zovyot,0.25609129667282104,0.22042325139045715
5a738d27554299623ed4abf3,"Who was born first, Erika Jayne or Marco Da Silva",,Erika Jayne,0.39625173807144165,0.16745421290397644
5ab2a186554299295394677b,"When did the English local newspaper, featuring the sculpture and war memorial in the Forbury gardens, change names?",,2009,0.5543951988220215,0.17729702591896057
5a8704f8554299211dda2ba4,What is the name of the Isles who were led by Aonghus Mór and covered a total land area of over 8300 km2?,,Kingdom of the Isles,0.2737066149711609,0.139076367020607
5ab5ed505542997d4ad1f255,"Who is Bruce Spizer an expert on, known as the most influential act of the rock era?", the beatles,The Beatles,0.6884724497795105,1.0000001192092896
5a77c1505542997042120b1b,"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?", chattahoochee,"""We'll Burn That Bridge""",0.2725912034511566,0.10367386043071747
5a88d745554299206df2b378,What occupation was shared by David Yates and Pietro Germi?,,director,0.27161577343940735,0.22197771072387695
5ae748d1554299572ea547b0,"Marcus Wayne Garland spent nine seasons with an American professional baseball team that is based in Baltimore, Maryland, and was one of the AMerican League's original eight charter franchises when the league was established in what year?", 1901,1901,0.4342538118362427,1.0
5a7a8a9c554299042af8f666,The lamp used in many lighthouses is similiar to this type of lamp patented in 1780 by Aimé Argand?,,Argand lamp,0.15020842850208282,0.17593123018741608
5adffe7155429906c02daa9e,"The songs from the sountrack to ""When Harry Met Sally"" are performed by a singer that has had how many top 20 US albums?", seven,seven,0.8544867038726807,1.0000001192092896
5ab642845542995eadeeff8e,Are Broughtonia and Laeliocattleya both orchids?,,yes,0.3523986041545868,0.2183379977941513
5a906a685542990a9849362e,Where was the world cup hosted that Algeria qualified for the first time into the round of 16?,,Brazil,0.1826522797346115,0.16781097650527954
5a7633ad5542992db9473741,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?", seven days battles the seven days battles,The Seven Days Battles,0.04821472987532616,0.9212424755096436
5a74ce9655429974ef308c6c,"What retailer in ABQ Uptown is headquarted in Poole, Dorset, United Kingdom?",,Lush Ltd.,0.07041676342487335,0.2303343415260315
5a713a5a5542994082a3e6a9,What football club plays in the area between the old tool gates: Brook Bar and Trafford bar?,,Manchester United,0.9062532782554626,0.20553159713745117
5ab341f755429969a97a8114,"The song ""Chim Chim Cher-ee"" can be heard  in the ""Mary Poppins"" scene of a Disney ride that debuted in what year?",,1989,0.43275776505470276,0.1444776952266693
5a8325b35542990548d0b18f,"Who held the record for the longest service in the Australian Parliament for a woman, and was surpassed by  a former Australian politician who was the 29th Speaker of the House of Representatives?", bronwyn bishop,Kathryn Jean Martin,0.281167209148407,0.31607678532600403
5ab9374b554299131ca422c6,"Which man who presented the Australia 2022 FIFA World Cup bid was born on October 22, 1930?",,Frank Lowy,0.982235312461853,0.13789436221122742
5ae52c0f5542992663a4f12e,What major city is the Faith Lutheran Middle School and High School located by?, paso robles,Las Vegas,0.12281927466392517,0.47716203331947327
5adbfbd555429947ff173893,What British singer-songwriter hosted the 16th Annual Young Hollywood Awards?,,Kelly Lee Osbourne,0.2688358426094055,0.11936600506305695
5ab7f0015542992aa3b8c88b,Who did the Star and Dagger bass player marry?,,Sean Yseult.,0.985232949256897,0.19727823138237
5ac547525542993e66e822a3,"In 2017, what was 3/4th of the organization that also has a Center for Veterinary Medicine as well as part of the U.S. Department of Health and Human Services, spent on?",,Prescription Drug User Fee Act,0.5313113927841187,0.018238898366689682
5a7cbf8c554299452d57b9f4,"Which came out first, Dinosaur or McFarland, USA",,Dinosaur,0.7504380941390991,0.21186064183712006
5a7ddc5a5542995f4f4022da,Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in which city in Kansas?,,Wichita,0.2944086194038391,0.17279836535453796
